#                                                                     --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name              accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#      ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
CAIKUN010000204.1_RG179391 -          cas7                 cd09738         0.63   -0.9   0.0       3.5   -3.3   0.0   1.4   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          cas7                 cd09738         0.63   -0.9   0.0       3.5   -3.3   0.0   1.4   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          cas7                 cd09738         0.63   -0.9   0.0       3.5   -3.3   0.0   1.4   1   0   0   1   1   1   0 RG179391
RGDD01000075.1_RG1990334   -          cas7                 cd09738         0.69   -1.0   0.0       3.4   -3.3   0.0   1.4   1   0   0   1   1   1   0 RG1990334
LTBA01000016.1_RG2477003   -          cas6f                cd09739          0.5   -1.0   1.6       1.5   -2.6   1.6   1.6   1   0   0   1   1   1   0 RG2477003
CAIJFF010000603.1_RG179391 -          cas6f                cd09739          1.2   -2.3   0.0         7   -5.7   0.0   1.2   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          cas6f                cd09739          1.2   -2.3   0.0         7   -5.7   0.0   1.2   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          cas6f                cd09739          1.2   -2.3   0.0         7   -5.7   0.0   1.2   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          cas6f                cd09739          1.2   -2.3   0.0         7   -5.7   0.0   1.2   1   0   0   1   1   1   0 RG179391
LTBA01000016.1_RG2477003   -          csx3                 cd09740         0.16    0.8   0.0       2.2   -2.9   0.0   1.9   1   0   0   1   1   1   0 RG2477003
CAIJFF010000603.1_RG179391 -          csx3                 cd09740         0.36   -0.4   0.1       2.4   -3.0   0.1   1.5   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          csx3                 cd09740         0.36   -0.4   0.1       2.4   -3.0   0.1   1.5   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          csx3                 cd09740         0.36   -0.4   0.1       2.4   -3.0   0.1   1.5   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          csx3                 cd09740         0.36   -0.4   0.1       2.4   -3.0   0.1   1.5   1   0   0   1   1   1   0 RG179391
RGDI01000003.1_RG1990038   -          csx3                 cd09740         0.47   -0.7   0.0       3.2   -3.4   0.0   1.4   1   0   0   1   1   1   0 RG1990038
CAIJFF010000603.1_RG179391 -          csx1                 cd09741         0.35   -0.6   0.0       1.2   -2.4   0.0   1.4   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          csx1                 cd09741         0.35   -0.6   0.0       1.2   -2.4   0.0   1.4   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          csx1                 cd09741         0.35   -0.6   0.0       1.2   -2.4   0.0   1.4   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          csx1                 cd09741         0.35   -0.6   0.0       1.2   -2.4   0.0   1.4   1   0   0   1   1   1   0 RG179391
RGDD01000075.1_RG1990334 -          csm6                 cd09742          0.3   -0.7   0.0      0.82   -2.1   0.0   1.3   1   0   0   1   1   1   0 RG1990334
LTBA01000016.1_RG2477003 -          csm6                 cd09742         0.47   -1.3   1.6       4.2   -4.4   1.6   1.7   1   0   0   1   1   1   0 RG2477003
LTBA01000016.1_RG2477003 -          csx16                cd09743         0.43    0.4   0.8       4.1   -2.8   0.0   2.0   2   0   0   2   2   2   0 RG2477003
RGDI01000003.1_RG1990038   -          cas8b2               cd09744         0.37   -1.7   0.8      0.77   -2.7   0.8   1.2   1   0   0   1   1   1   0 RG1990038
CAIJFF010000603.1_RG179391 -          cas8b2               cd09744          1.7   -3.9   0.0         7   -5.9   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          cas8b2               cd09744          1.7   -3.9   0.0         7   -5.9   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          cas8b2               cd09744          1.7   -3.9   0.0         7   -5.9   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          cas8b2               cd09744          1.7   -3.9   0.0         7   -5.9   0.0   1.1   1   0   0   1   1   1   0 RG179391
LTBA01000016.1_RG2477003   -          cas8b2               cd09744            7  -84.7 114.5       4.5   -5.3   1.5   4.3   2   1   1   4   4   4   0 RG2477003
RGDI01000003.1_RG1990038   -          cas8a1               cd09745          0.5   -2.1   0.1       1.7   -3.8   0.1   1.2   1   0   0   1   1   1   0 RG1990038
CAIJFF010000603.1_RG179391 -          cas8a1               cd09745         0.74   -2.7   0.0       1.8   -4.0   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          cas8a1               cd09745         0.74   -2.7   0.0       1.8   -4.0   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          cas8a1               cd09745         0.74   -2.7   0.0       1.8   -4.0   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          cas8a1               cd09745         0.74   -2.7   0.0       1.8   -4.0   0.0   1.1   1   0   0   1   1   1   0 RG179391
LTBA01000016.1_RG2477003   -          cas8a1               cd09745            7   -8.7   9.5       2.8   -4.6   0.3   1.8   2   1   0   2   2   2   0 RG2477003
CAIJFF010000603.1_RG179391 -          csm6                 cd09746         0.18   -0.7   0.2      0.29   -1.4   0.2   1.1   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          csm6                 cd09746         0.18   -0.7   0.2      0.29   -1.4   0.2   1.1   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          csm6                 cd09746         0.18   -0.7   0.2      0.29   -1.4   0.2   1.1   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          csm6                 cd09746         0.18   -0.7   0.2      0.29   -1.4   0.2   1.1   1   0   0   1   1   1   0 RG179391
RGDI01000003.1_RG1990038   -          csm6                 cd09746         0.31   -1.5   0.1       2.5   -4.5   0.0   1.3   2   0   0   2   2   2   0 RG1990038
LTBA01000016.1_RG2477003   -          csm6                 cd09746            7  -36.5  41.2      0.49   -2.1   0.5   3.1   5   1   0   5   5   5   0 RG2477003
LTBA01000016.1_RG2477003 -          csx1                 cd09747        0.086    0.5   0.8      0.53   -2.1   0.8   1.9   1   0   0   1   1   1   0 RG2477003
CAIJFF010000603.1_RG179391 -          cmr3gr5              cd09748         0.22   -0.4   0.0      0.45   -1.4   0.0   1.3   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          cmr3gr5              cd09748         0.22   -0.4   0.0      0.45   -1.4   0.0   1.3   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          cmr3gr5              cd09748         0.22   -0.4   0.0      0.45   -1.4   0.0   1.3   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          cmr3gr5              cd09748         0.22   -0.4   0.0      0.45   -1.4   0.0   1.3   1   0   0   1   1   1   0 RG179391
LTBA01000016.1_RG2477003   -          cmr3gr5              cd09748         0.95   -2.4   0.1       5.9   -5.1   0.1   1.2   1   0   0   1   1   1   0 RG2477003
RGDI01000003.1_RG1990038   -          cmr5gr11             cd09749         0.49   -0.2   0.0         5   -3.5   0.0   1.6   1   0   0   1   1   1   0 RG1990038
RGDD01000075.1_RG1990334   -          cmr5gr11             cd09749          0.5   -0.2   0.2       1.9   -2.1   0.2   1.5   1   0   0   1   1   1   0 RG1990334
CAIJFF010000603.1_RG179391 -          cmr5gr11             cd09749         0.88   -1.0   0.1         5   -3.5   0.1   1.4   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          cmr5gr11             cd09749         0.88   -1.0   0.1         5   -3.5   0.1   1.4   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          cmr5gr11             cd09749         0.88   -1.0   0.1         5   -3.5   0.1   1.4   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          cmr5gr11             cd09749         0.88   -1.0   0.1         5   -3.5   0.1   1.4   1   0   0   1   1   1   0 RG179391
LTBA01000016.1_RG2477003   -          cmr5gr11             cd09749         0.89   -1.0   5.5         7   -4.5   5.4   2.8   1   1   0   1   1   1   0 RG2477003
LTBA01000016.1_RG2477003   -          csa5gr11             cd09750         0.12    1.5   0.8       1.1   -1.6   0.1   2.4   2   0   0   2   2   2   0 RG2477003
RGDI01000003.1_RG1990038   -          csa5gr11             cd09750         0.66   -0.9   0.0         7   -4.5   0.0   1.4   1   0   0   1   1   1   0 RG1990038
CAIJFF010000603.1_RG179391 -          csa5gr11             cd09750          0.8   -1.2   0.0         7   -4.6   0.0   1.4   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          csa5gr11             cd09750          0.8   -1.2   0.0         7   -4.6   0.0   1.4   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          csa5gr11             cd09750          0.8   -1.2   0.0         7   -4.6   0.0   1.4   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          csa5gr11             cd09750          0.8   -1.2   0.0         7   -4.6   0.0   1.4   1   0   0   1   1   1   0 RG179391
LTBA01000016.1_RG2477003   -          cas8a2               cd09751         0.21   -0.2   0.5       1.7   -3.2   0.1   1.7   2   0   0   2   2   2   0 RG2477003
RGDI01000003.1_RG1990038   -          cas8a2               cd09751          0.6   -1.7   0.0       4.3   -4.5   0.0   1.3   1   0   0   1   1   1   0 RG1990038
CAIJFF010000603.1_RG179391 -          cas8a2               cd09751          1.4   -3.0   0.0         7   -5.4   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          cas8a2               cd09751          1.4   -3.0   0.0         7   -5.4   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          cas8a2               cd09751          1.4   -3.0   0.0         7   -5.4   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          cas8a2               cd09751          1.4   -3.0   0.0         7   -5.4   0.0   1.1   1   0   0   1   1   1   0 RG179391
LTBA01000016.1_RG2477003 -          cas5                 cd09752         0.38   -0.5   1.3       1.3   -2.3   1.3   1.6   1   0   0   1   1   1   0 RG2477003
LTBA01000016.1_RG2477003 -          cas5                 cd09753        0.082    1.4   0.2      0.94   -2.1   0.1   2.1   2   0   0   2   2   2   0 RG2477003
RGDI01000003.1_RG1990038 -          cas5                 cd09753         0.38   -0.8   0.1         1   -2.2   0.1   1.3   1   0   0   1   1   1   0 RG1990038
RGDI01000003.1_RG1990038   -          cas8b2               cd09754         0.43    0.1   0.0       2.9   -2.5   0.0   1.6   1   0   0   1   1   1   0 RG1990038
RGDD01000075.1_RG1990334   -          cas8b2               cd09754         0.69   -0.6   0.0       3.3   -2.7   0.0   1.4   1   0   0   1   1   1   0 RG1990334
CAIJFF010000603.1_RG179391 -          cas8b2               cd09754          1.2   -1.4   0.1         7   -4.6   0.1   1.3   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          cas8b2               cd09754          1.2   -1.4   0.1         7   -4.6   0.1   1.3   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          cas8b2               cd09754          1.2   -1.4   0.1         7   -4.6   0.1   1.3   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          cas8b2               cd09754          1.2   -1.4   0.1         7   -4.6   0.1   1.3   1   0   0   1   1   1   0 RG179391
CAIJFF010000603.1_RG179391 -          cas2                 cd09755         0.63   -0.8   0.0       3.8   -3.3   0.0   1.4   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          cas2                 cd09755         0.63   -0.8   0.0       3.8   -3.3   0.0   1.4   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          cas2                 cd09755         0.63   -0.8   0.0       3.8   -3.3   0.0   1.4   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          cas2                 cd09755         0.63   -0.8   0.0       3.8   -3.3   0.0   1.4   1   0   0   1   1   1   0 RG179391
RGDI01000003.1_RG1990038   -          cas2                 cd09755         0.77   -1.1   0.0         6   -3.9   0.0   1.4   1   0   0   1   1   1   0 RG1990038
CAIJFF010000603.1_RG179391 -          cas5                 cd09756        0.083    1.4   3.7     0.024    3.1   0.0   2.0   3   0   0   3   3   3   0 RG179391
CAIKUN010000204.1_RG179391 -          cas5                 cd09756        0.083    1.4   3.7     0.024    3.1   0.0   2.0   3   0   0   3   3   3   0 RG179391
CAILXL010000619.1_RG179391 -          cas5                 cd09756        0.083    1.4   3.7     0.024    3.1   0.0   2.0   3   0   0   3   3   3   0 RG179391
CAIVOT010000198.1_RG179391 -          cas5                 cd09756        0.083    1.4   3.7     0.024    3.1   0.0   2.0   3   0   0   3   3   3   0 RG179391
LTBA01000016.1_RG2477003 -          cas8c                cd09757         0.41   -2.2   0.2       4.9   -5.7   0.2   1.2   1   0   0   1   1   1   0 RG2477003
RGDD01000075.1_RG1990334 -          cas8c                cd09757          0.9   -3.3   0.0       3.5   -5.2   0.0   1.1   1   0   0   1   1   1   0 RG1990334
RGDD01000075.1_RG1990334 -          csn2                 cd09758         0.14    0.6   0.3      0.78   -1.8   0.0   1.7   2   0   0   2   2   2   0 RG1990334
RGDI01000003.1_RG1990038 -          csn2                 cd09758         0.34   -0.6   0.1       2.5   -3.5   0.1   1.5   1   0   0   1   1   1   0 RG1990038
LTBA01000016.1_RG2477003 -          csn2                 cd09758            7  -28.5  40.5      0.97   -2.1   1.7   4.3   3   1   2   5   5   5   0 RG2477003
RGDI01000003.1_RG1990038 -          cas6                 cd09759          1.1   -2.1   0.0         7   -4.9   0.0   1.2   1   0   0   1   1   1   0 RG1990038
LTBA01000016.1_RG2477003 -          cas6                 cd09759            7  -21.9  32.2      0.12    1.0   3.5   3.9   5   1   0   5   5   5   0 RG2477003
RGDI01000003.1_RG1990038 -          cas6                 cd09760         0.16   -0.3   0.0      0.33   -1.3   0.0   1.2   1   0   0   1   1   1   0 RG1990038
RGDD01000075.1_RG1990334 -          cas6                 cd09760         0.84   -2.7   0.0       5.7   -5.4   0.0   1.2   1   0   0   1   1   1   0 RG1990334
LTBA01000016.1_RG2477003 -          cas6                 cd09760            7   -7.0   8.3      0.48   -1.8   0.4   1.8   2   0   0   2   2   2   0 RG2477003
LTBA01000016.1_RG2477003   -          csb3                 cd09764         0.36   -1.2   0.0       1.8   -3.5   0.0   1.3   1   0   0   1   1   1   0 RG2477003
CAIJFF010000603.1_RG179391 -          csb3                 cd09764          1.2   -2.9   0.7       4.7   -4.9   0.7   1.2   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          csb3                 cd09764          1.2   -2.9   0.7       4.7   -4.9   0.7   1.2   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          csb3                 cd09764          1.2   -2.9   0.7       4.7   -4.9   0.7   1.2   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          csb3                 cd09764          1.2   -2.9   0.7       4.7   -4.9   0.7   1.2   1   0   0   1   1   1   0 RG179391
RGDD01000075.1_RG1990334 -          csx15                cd09766         0.39   -0.5   0.0       2.1   -2.8   0.0   1.5   1   0   0   1   1   1   0 RG1990334
LTBA01000016.1_RG2477003 -          cas8u1               cd09767            7   -6.7   4.6       4.8   -5.6   1.6   1.2   1   1   0   1   1   1   0 RG2477003
RGDD01000075.1_RG1990334 -          cas3HD               cd10013         0.27   -0.2   0.1       1.1   -2.3   0.1   1.5   1   0   0   1   1   1   0 RG1990334
LTBA01000016.1_RG2477003 -          cas3HD               cd10013            7  -15.9  25.2      0.82   -1.8   0.5   4.1   3   1   0   3   3   3   0 RG2477003
RGDD01000075.1_RG1990334   -          csn2                 cd12217         0.43   -1.8   0.2       2.9   -4.5   0.2   1.3   1   0   0   1   1   1   0 RG1990334
CAIJFF010000603.1_RG179391 -          csn2                 cd12217          2.2   -4.1   0.0         7   -7.1   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          csn2                 cd12217          2.2   -4.1   0.0         7   -7.1   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          csn2                 cd12217          2.2   -4.1   0.0         7   -7.1   0.0   1.1   1   0   0   1   1   1   0 RG179391
